건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
3007,마을공동시설,2037,1,127.2794224171,36.757520635700004
3007,마을공동시설,55483,1,127.28472012610001,36.7572930365
3007,마을공동시설,6939,1,127.16161218200001,36.800849963400005
3007,마을공동시설,45949,1,127.11868174879999,36.756965729499996
3007,마을공동시설,12648,1,127.3247314664,36.8016557081
3007,마을공동시설,12381,1,127.34774912110001,36.7910802246
3007,마을공동시설,29060,1,127.2293272746,36.8001486977
3007,마을공동시설,37328,1,127.3365925576,36.7583134992
3007,마을공동시설,69518,1,127.16197058959999,36.7977045818
3007,마을공동시설,21406,1,127.118331239,36.7245451771
3007,마을공동시설,61242,1,127.2110096998,36.7259635092
3007,마을공동시설,23783,1,127.201452085,36.7402656219
3007,마을공동시설,35618,1,127.2373006515,36.729973671799996
3007,마을공동시설,10981,1,127.22915502709999,36.7296328769
3007,마을공동시설,9350,1,127.3732648922,36.8034942255
3007,마을공동시설,13,1,127.2197832419,36.8097993624
3007,마을공동시설,21332,1,127.34918627559999,36.7776261115
3007,마을공동시설,9187,1,127.3562578901,36.7856804
3007,마을공동시설,46657,1,127.3382095111,36.7970389074
3007,마을공동시설,3589,1,127.35394888270001,36.8054552198
3007,마을공동시설,38289,1,127.23778049139999,36.773216472
3007,마을공동시설,54301,1,127.1402662495,36.725564164299996
3007,마을공동시설,55473,1,127.3178996172,36.8029082353
3007,마을공동시설,155541,1,127.31699705940001,36.810177680100004
3007,마을공동시설,19971,1,127.2756361026,36.8113464863
3007,마을공동시설,37244,1,127.28548518379999,36.720644276
3007,마을공동시설,18021,1,127.3022990102,36.7153709169
3007,마을공동시설,2476,1,127.2734948525,36.7048743467
3007,마을공동시설,897,1,127.2741602364,36.708572343
3007,마을공동시설,898,1,127.2740938293,36.7086057321
3007,마을공동시설,29564,1,127.2515909142,36.770933435399996
3007,마을공동시설,35582,1,127.262309196,36.7230077341
3007,마을공동시설,52746,1,127.2540845349,36.7197345461
3007,마을공동시설,25241,1,127.24638190569999,36.7091192018
3007,마을공동시설,22866,1,127.3203665787,36.846238794
3007,마을공동시설,67498,1,127.1673790974,36.7873496092
3007,마을공동시설,46945,1,127.1702565635,36.7541508383
3007,마을공동시설,34269,1,127.1690694395,36.7576126819
3007,마을공동시설,2561,1,127.2959707883,36.7525580801
3007,마을공동시설,39730,1,127.2356086134,36.7863717447
3007,마을공동시설,345,1,127.2340316273,36.8132904644
3007,마을공동시설,33392,1,127.2283674223,36.7387242247
3007,마을공동시설,11288,1,127.22283830149999,36.7343109982
3007,마을공동시설,33812,1,127.23397634860001,36.720765496999995
3007,마을공동시설,1286,1,127.2454719016,36.7206268351
3007,마을공동시설,12198,1,127.2356898384,36.716618080399996
3007,마을공동시설,28194,1,127.2496336057,36.7261078315
3007,마을공동시설,4119,1,127.1020500882,36.6952626179
3007,마을공동시설,15796,1,127.3529660424,36.774819339000004
3007,마을공동시설,4329,1,127.3223873001,36.7365817365
3007,마을공동시설,61045,1,127.13928726,36.734502466100004
3007,마을공동시설,33327,1,127.2407884028,36.748954433099996
3007,마을공동시설,41409,1,127.2654157506,36.728539198600004
3007,마을공동시설,51760,1,127.2735235801,36.7400805304
3007,마을공동시설,39137,1,127.2965892567,36.759998623
3007,마을공동시설,41245,1,127.119765586,36.7351420484
3007,마을공동시설,140425,1,127.0841774976,36.684390195
3007,마을공동시설,32803,1,127.12463771290001,36.7424664274
3007,마을공동시설,15515,1,127.3254716918,36.7533267979
3007,마을공동시설,27318,1,127.38645875629999,36.768745534699995
3007,마을공동시설,4846,1,127.2552665472,36.7848827594
3007,마을공동시설,11502,1,127.2363444684,36.7651683028
3007,마을공동시설,11501,1,127.23625382610001,36.7651960595
3007,마을공동시설,68338,1,127.1634897751,36.8129771351
3007,마을공동시설,36115,1,127.31432076870001,36.750110364
3007,마을공동시설,15510,1,127.31622233,36.756855921399996
3007,마을공동시설,50336,1,127.22381778180001,36.8172972605
3007,마을공동시설,29786,1,127.2391909248,36.7877964825
3007,마을공동시설,30394,1,127.151556573,36.8117804594
3007,마을공동시설,11403,1,127.1119813175,36.7586410353
3007,마을공동시설,46559,1,127.37817198379999,36.7956999652
3007,마을공동시설,22112,1,127.38472886,36.7976667677
3007,마을공동시설,24813,1,127.14236915459999,36.7695719885
3007,마을공동시설,72530,1,127.16033256940001,36.8267276089
3007,마을공동시설,28098,1,127.2082911606,36.7640125289
3007,마을공동시설,135570,1,127.1546693809,36.8108162091
3007,마을공동시설,35763,1,127.3041891369,36.7579397642
3007,마을공동시설,15974,1,127.157983852,36.8222637236
3007,마을공동시설,18465,1,127.1553106483,36.8236169998
3007,마을공동시설,32680,1,127.11133069379999,36.7353132289
3007,마을공동시설,59579,1,127.0480631839,36.6726956781
3007,마을공동시설,37181,1,127.2750398555,36.7203678025
3007,마을공동시설,41363,1,127.1321611356,36.7153670055
3007,마을공동시설,37539,1,127.33540458620001,36.7716288438
3007,마을공동시설,50393,1,127.33902781319999,36.7779745745
3007,마을공동시설,12459,1,127.3955553534,36.7608881515
3007,마을공동시설,37648,1,127.4022291741,36.7506985788
3007,마을공동시설,19405,1,127.41422438309999,36.7652733542
3007,마을공동시설,14083,1,127.25771955129999,36.7507258323
3007,마을공동시설,128066,1,127.135391752,36.8247223739
3007,마을공동시설,128065,1,127.1355678452,36.8245781938
3007,마을공동시설,128064,1,127.13528454739999,36.824662777
3007,마을공동시설,102339,1,127.1196109341,36.80414867
3007,마을공동시설,101779,1,127.1486290343,36.8760906495
3007,마을공동시설,120484,1,127.1343936281,36.919469883299996
3007,마을공동시설,89484,1,127.12663903459999,36.9126768168
3007,마을공동시설,79821,1,127.1184518725,36.8017579925
3007,마을공동시설,111924,1,127.1156001241,36.825943741399996
3007,마을공동시설,111925,1,127.1157438006,36.8261020526
3007,마을공동시설,125917,1,127.0928763308,36.9228843144
3007,마을공동시설,112361,1,127.1853513131,36.926014835
3007,마을공동시설,99074,1,127.1648168015,36.9019054477
3007,마을공동시설,128562,1,127.1686210574,36.9006844419
3007,마을공동시설,92623,1,127.1592963233,36.9021205691
3007,마을공동시설,93174,1,127.1831388838,36.8616270849
3007,마을공동시설,98559,1,127.1701023627,36.8920455711
3007,마을공동시설,115544,1,127.1406160011,36.9392968503
3007,마을공동시설,145000,1,127.16403735959999,36.9478755142
3007,마을공동시설,126874,1,127.2300941708,36.9230766052
3007,마을공동시설,82634,1,127.1402358965,36.836174436
3007,마을공동시설,82635,1,127.14078596659999,36.8361974365
3007,마을공동시설,82636,1,127.1410035467,36.8361932685
3007,마을공동시설,82637,1,127.1403491411,36.836653684699996
3007,마을공동시설,128242,1,127.0981029376,36.8785958979
3007,마을공동시설,128836,1,127.1977953297,36.8854381079
3007,마을공동시설,80533,1,127.1313084276,36.804622987600006
3007,마을공동시설,131483,1,127.1300215851,36.8013462465
3007,마을공동시설,131499,1,127.12964750549999,36.801663065300005
3007,마을공동시설,97859,1,127.13040490610001,36.8069049433
3007,마을공동시설,130514,1,127.10183254809999,36.839009988899996
3007,마을공동시설,127412,1,127.19582821659999,36.8638093769
3007,마을공동시설,127427,1,127.1955624856,36.8638946669
3007,마을공동시설,127426,1,127.1954570877,36.86382989
3007,마을공동시설,127415,1,127.1958759641,36.8638536938
3007,마을공동시설,127416,1,127.1956911513,36.8639609266
3007,마을공동시설,121589,1,127.1316536439,36.8081441776
3007,마을공동시설,123351,1,127.1709315203,36.9097475356
3007,마을공동시설,94753,1,127.18661100860001,36.9003617617
3007,마을공동시설,106333,1,127.2301681921,36.9139232491
3007,마을공동시설,85081,1,127.1308279479,36.7953567644
3007,마을공동시설,97829,1,127.1453840441,36.8182323429
3007,마을공동시설,146351,1,127.1308806535,36.8420536118
3007,마을공동시설,84523,1,127.1320743249,36.9170569016
3007,마을공동시설,86289,1,127.1271696653,36.919293322
3007,마을공동시설,79410,1,127.1945979992,36.8722235881
3007,마을공동시설,129011,1,127.1713955143,36.8701557844
3007,마을공동시설,106286,1,127.11902767790001,36.9229335483
3007,마을공동시설,90410,1,127.2203963994,36.8989845446
3007,마을공동시설,90409,1,127.22036537139999,36.8990581755
3007,마을공동시설,96413,1,127.16118950389999,36.8529956702
3007,마을공동시설,96400,1,127.1614847837,36.8531728994
3007,마을공동시설,96401,1,127.161376247,36.853260037800005
3007,마을공동시설,124669,1,127.1577439064,36.870231606
3007,마을공동시설,91023,1,127.1545185533,36.938556893000005
3007,마을공동시설,130193,1,127.12556881620002,36.801619740700005
3007,마을공동시설,130192,1,127.1252532818,36.8016051226
3007,마을공동시설,130191,1,127.12584348950001,36.8014475928
3007,마을공동시설,116459,1,127.1199718705,36.8002202399
3007,마을공동시설,116460,1,127.1199832664,36.8002847577
3007,마을공동시설,130326,1,127.1215725142,36.7979723277
3007,마을공동시설,130325,1,127.1215777183,36.7983792941
3007,마을공동시설,130324,1,127.1221919859,36.7982155147
3007,마을공동시설,130323,1,127.12226252389999,36.7980298848
3007,마을공동시설,81974,1,127.1237569633,36.802938434299996
3007,마을공동시설,81975,1,127.12324780510001,36.8028233165
3007,마을공동시설,126764,1,127.1468218144,36.957104333000004
3007,마을공동시설,126777,1,127.1458422365,36.957306986300004
3007,마을공동시설,130873,1,127.13352467600001,36.9572362224
3007,마을공동시설,130900,1,127.1327160755,36.9577063409
3007,마을공동시설,137905,1,127.12852755780001,36.9634931619
3007,마을공동시설,86043,1,127.1869889915,36.9533249587
3007,마을공동시설,130032,1,127.1180076311,36.7918994216
3007,마을공동시설,130031,1,127.1181488665,36.7922232241
3007,마을공동시설,130030,1,127.1181537652,36.7921682471
3007,마을공동시설,130431,1,127.1150212317,36.7918395827
3007,마을공동시설,104024,1,127.11571420799999,36.7891491544
3007,마을공동시설,122555,1,127.10907106479999,36.8983902541
3007,마을공동시설,79323,1,127.08874104540001,36.9273256017
3007,마을공동시설,101908,1,127.1863070047,36.889821575999996
3007,마을공동시설,79967,1,127.14365154209999,36.9511588251
3007,마을공동시설,142270,1,127.2211913919,36.8673412195
3007,마을공동시설,142271,1,127.22138327270001,36.8673583924
3007,마을공동시설,122348,1,127.21218584649999,36.873681701399995
3007,마을공동시설,110013,1,127.15088067229999,36.8435961152
3007,마을공동시설,94007,1,127.1397185635,36.945884725300004
3007,마을공동시설,104523,1,127.23051655219999,36.906007741399996
3007,마을공동시설,122049,1,127.2230681339,36.9027034435
16999,기타자동차관련시설,53448,1,127.1264525216,36.7859354151
16999,기타자동차관련시설,53447,1,127.1264391311,36.7858809871
16999,기타자동차관련시설,53450,1,127.1272098092,36.7857630879
16999,기타자동차관련시설,53449,1,127.1273732587,36.7858697823
16999,기타자동차관련시설,53454,1,127.1293097916,36.7856847586
16999,기타자동차관련시설,138210,1,127.1278382202,36.7837170791
16999,기타자동차관련시설,138211,1,127.12798331719999,36.7835251681
16999,기타자동차관련시설,134814,1,127.1280570704,36.7849634952
16999,기타자동차관련시설,66597,1,127.1301703084,36.8131241073
16999,기타자동차관련시설,66574,1,127.13109288870001,36.8170491277
16999,기타자동차관련시설,88140,1,127.1303426489,36.8185054355
16999,기타자동차관련시설,88145,1,127.1306796926,36.8183961372
16999,기타자동차관련시설,88143,1,127.1302492076,36.8185239631
16999,기타자동차관련시설,88141,1,127.13057786819999,36.8187339741
16999,기타자동차관련시설,88142,1,127.1304469762,36.8186730967
16999,기타자동차관련시설,88464,1,127.1325683848,36.8042429726
16999,기타자동차관련시설,83813,1,127.13457223879999,36.8154620094
16999,기타자동차관련시설,74938,1,127.17166285799999,36.7585110366
16999,기타자동차관련시설,74740,1,127.1651689274,36.7881956945
16999,기타자동차관련시설,74709,1,127.1654783033,36.7938736133
16999,기타자동차관련시설,74711,1,127.1656108055,36.7939437394
16999,기타자동차관련시설,74710,1,127.16566189459999,36.7938961537
16999,기타자동차관련시설,74707,1,127.1650702843,36.794093195
16999,기타자동차관련시설,152288,1,127.16698671479999,36.794929524000004
16999,기타자동차관련시설,74734,1,127.1641820381,36.7947698416
16999,기타자동차관련시설,74728,1,127.16418237100001,36.7958037913
16999,기타자동차관련시설,74722,1,127.1642012553,36.797341135500005
16999,기타자동차관련시설,74721,1,127.1641887033,36.797474652800005
16999,기타자동차관련시설,74620,1,127.1639959974,36.799616349299995
16999,기타자동차관련시설,74615,1,127.1640002917,36.8007424326
16999,기타자동차관련시설,74609,1,127.1639459511,36.801021973699996
16999,기타자동차관련시설,74575,1,127.16391652790001,36.8046190632
16999,기타자동차관련시설,74576,1,127.16384894709999,36.804695774
16999,기타자동차관련시설,74577,1,127.16377858620001,36.8046517255
16999,기타자동차관련시설,74546,1,127.1641300018,36.809008954
16999,기타자동차관련시설,74552,1,127.16413865770001,36.8089178443
16999,기타자동차관련시설,74553,1,127.16427217,36.8089252236
16999,기타자동차관련시설,142283,1,127.1644575968,36.812707708699996
16999,기타자동차관련시설,138025,1,127.1642305168,36.820450160300005
16999,기타자동차관련시설,138026,1,127.1645116366,36.8203974343
16999,기타자동차관련시설,30834,1,127.36544694969999,36.780239289099995
16999,기타자동차관련시설,31112,1,127.3982078781,36.7620647748
16999,기타자동차관련시설,66853,1,127.113457487,36.709193964099995
16999,기타자동차관련시설,134779,1,127.1426062119,36.7763479938
16999,기타자동차관련시설,134780,1,127.1423715665,36.7765772807
16999,기타자동차관련시설,134782,1,127.1427474286,36.7766291418
16999,기타자동차관련시설,134781,1,127.14256500440001,36.776743168
16999,기타자동차관련시설,66715,1,127.1435900122,36.777959869899995
16999,기타자동차관련시설,66714,1,127.1436338559,36.7780812815
16999,기타자동차관련시설,7328,1,127.2839609193,36.7331574863
16999,기타자동차관련시설,7591,1,127.2893850214,36.7451878039
16999,기타자동차관련시설,44885,1,127.2225280152,36.741151157
16999,기타자동차관련시설,147377,1,127.1296939358,36.818797864400004
16999,기타자동차관련시설,68167,1,127.1551866459,36.8264225688
16999,기타자동차관련시설,68168,1,127.1552538448,36.8263744482
16999,기타자동차관련시설,68169,1,127.15516605040001,36.8263408046
16999,기타자동차관련시설,64194,1,127.158979226,36.7956413684
16999,기타자동차관련시설,64193,1,127.15891977950001,36.7955343908
16999,기타자동차관련시설,64195,1,127.15878655030001,36.7955362334
16999,기타자동차관련시설,66123,1,127.1479527452,36.8099828048
16999,기타자동차관련시설,67547,1,127.1653763601,36.8263993996
16999,기타자동차관련시설,40372,1,127.33329071,36.7364822134
16999,기타자동차관련시설,61937,1,127.1519498764,36.8075651763
16999,기타자동차관련시설,62291,1,127.1600292782,36.8061370062
16999,기타자동차관련시설,62293,1,127.1598960391,36.8061679981
16999,기타자동차관련시설,62292,1,127.16015014799999,36.8060669172
16999,기타자동차관련시설,34788,1,127.30862953399999,36.7697792043
16999,기타자동차관련시설,34977,1,127.3154865266,36.829104609
16999,기타자동차관련시설,34976,1,127.315849358,36.836593225
16999,기타자동차관련시설,13216,1,127.2320472884,36.8045532159
16999,기타자동차관련시설,13210,1,127.23117827909999,36.807127889200004
16999,기타자동차관련시설,13256,1,127.2294339906,36.8273573444
16999,기타자동차관련시설,13299,1,127.2404411048,36.8368398061
16999,기타자동차관련시설,135024,1,127.21545770520001,36.7583925043
16999,기타자동차관련시설,69968,1,127.1577916053,36.8125816333
16999,기타자동차관련시설,24081,1,127.127492554,36.7709844035
16999,기타자동차관련시설,39189,1,127.14069533909999,36.8020082251
16999,기타자동차관련시설,39188,1,127.14066121290001,36.8021008931
16999,기타자동차관련시설,39187,1,127.1406146227,36.802039377199996
16999,기타자동차관련시설,32218,1,127.1422882043,36.8011564424
16999,기타자동차관련시설,32189,1,127.1433894718,36.8015328396
16999,기타자동차관련시설,71866,1,127.16524026209999,36.8018944342
16999,기타자동차관련시설,71867,1,127.1667911554,36.8019521492
16999,기타자동차관련시설,6251,1,127.1678317978,36.801771199899996
16999,기타자동차관련시설,6250,1,127.16762434360001,36.8019116669
16999,기타자동차관련시설,6249,1,127.16744614139999,36.8017205704
16999,기타자동차관련시설,6252,1,127.16801422260001,36.801743759000004
16999,기타자동차관련시설,71883,1,127.1733898483,36.8062758277
16999,기타자동차관련시설,71884,1,127.17353423899999,36.806690089499995
16999,기타자동차관련시설,71885,1,127.17422083459999,36.8073958453
16999,기타자동차관련시설,135347,1,127.174768198,36.8070669767
16999,기타자동차관련시설,65048,1,127.1519805659,36.821349437399995
16999,기타자동차관련시설,65047,1,127.15194188049999,36.8212620918
16999,기타자동차관련시설,65043,1,127.15193254100001,36.821228374899995
16999,기타자동차관련시설,64932,1,127.15219695569999,36.8226187454
16999,기타자동차관련시설,64927,1,127.1525857715,36.8241348785
16999,기타자동차관련시설,69247,1,127.1585203309,36.794654568
16999,기타자동차관련시설,48205,1,127.1588836759,36.7997188042
16999,기타자동차관련시설,48206,1,127.1589347,36.7991795716
16999,기타자동차관련시설,48207,1,127.15891492629999,36.7989327735
16999,기타자동차관련시설,48921,1,127.24933358610001,36.7706286066
16999,기타자동차관련시설,49035,1,127.2892024656,36.7653920079
16999,기타자동차관련시설,49034,1,127.2890193274,36.7652819504
16999,기타자동차관련시설,49038,1,127.28975331049999,36.7653242569
16999,기타자동차관련시설,49217,1,127.2971263346,36.7637909964
16999,기타자동차관련시설,49220,1,127.2972301033,36.7637040282
16999,기타자동차관련시설,49218,1,127.2969836548,36.763825240900005
16999,기타자동차관련시설,49219,1,127.29728894719999,36.7636426845
16999,기타자동차관련시설,134920,1,127.11873789639999,36.725292431199996
16999,기타자동차관련시설,58774,1,127.1248433942,36.7386726405
16999,기타자동차관련시설,58547,1,127.1402847032,36.7760777623
16999,기타자동차관련시설,58550,1,127.1399732687,36.775906204099996
16999,기타자동차관련시설,58549,1,127.14013271360001,36.7761757069
16999,기타자동차관련시설,58551,1,127.1410779947,36.7757201146
16999,기타자동차관련시설,58548,1,127.1400588818,36.776209246
16999,기타자동차관련시설,58329,1,127.1435160417,36.7821636323
16999,기타자동차관련시설,58338,1,127.14399614690001,36.7833045952
16999,기타자동차관련시설,58339,1,127.1440980517,36.7832719781
16999,기타자동차관련시설,58340,1,127.14410623280001,36.7831728802
16999,기타자동차관련시설,65542,1,127.1524336359,36.7959756338
16999,기타자동차관련시설,47984,1,127.13319903530001,36.8043563862
16999,기타자동차관련시설,151525,1,127.1601825062,36.7828187694
16999,기타자동차관련시설,146897,1,127.1590049364,36.7859359434
16999,기타자동차관련시설,41017,1,127.18754557860001,36.8326610494
16999,기타자동차관련시설,41020,1,127.1874750256,36.832617208
16999,기타자동차관련시설,138393,1,127.19164903549999,36.8330950573
16999,기타자동차관련시설,65501,1,127.1658554606,36.798039646199996
16999,기타자동차관련시설,65499,1,127.16557487870001,36.7979662943
16999,기타자동차관련시설,65490,1,127.1661276901,36.79806529
16999,기타자동차관련시설,65500,1,127.16581718030001,36.7978460478
16999,기타자동차관련시설,65492,1,127.1662399964,36.7978748052
16999,기타자동차관련시설,65491,1,127.16635508879999,36.7978874819
16999,기타자동차관련시설,2238,1,127.19488184,36.78697149
16999,기타자동차관련시설,3737,1,127.3493481713,36.7575856854
16999,기타자동차관련시설,6616,1,127.16412806059999,36.796347011900004
16999,기타자동차관련시설,16211,1,127.1626270249,36.798586985
16999,기타자동차관련시설,6532,1,127.159221968,36.7956681919
16999,기타자동차관련시설,6531,1,127.15906946930001,36.7956657856
16999,기타자동차관련시설,6533,1,127.1590434453,36.7957575921
16999,기타자동차관련시설,6534,1,127.1589971158,36.7957318737
16999,기타자동차관련시설,27134,1,127.1459183248,36.7994660452
16999,기타자동차관련시설,27133,1,127.1458707435,36.7995782633
16999,기타자동차관련시설,27132,1,127.1458359231,36.799686321799996
16999,기타자동차관련시설,27061,1,127.1369653011,36.7977259499
16999,기타자동차관련시설,27063,1,127.1366553909,36.7977685525
16999,기타자동차관련시설,27064,1,127.13672450600001,36.797632080700005
16999,기타자동차관련시설,27062,1,127.1365614008,36.7977669503
16999,기타자동차관련시설,28876,1,127.1369704796,36.79832358
16999,기타자동차관련시설,28869,1,127.1383452792,36.7983636571
16999,기타자동차관련시설,41926,1,127.2349058404,36.7742736302
16999,기타자동차관련시설,139681,1,127.13997555120001,36.7656425547
16999,기타자동차관련시설,17415,1,127.1336832097,36.812843351
16999,기타자동차관련시설,17416,1,127.13369824200001,36.8127856812
16999,기타자동차관련시설,33422,1,127.2611928344,36.7008542777
16999,기타자동차관련시설,14953,1,127.2356930983,36.833739951
16999,기타자동차관련시설,51392,1,127.1103660783,36.7060255159
16999,기타자동차관련시설,73820,1,127.12807659040001,36.7901290505
16999,기타자동차관련시설,73821,1,127.1280260601,36.7900644322
16999,기타자동차관련시설,140445,1,127.12079943219999,36.7676349301
16999,기타자동차관련시설,144079,1,127.1260180859,36.7683566129
16999,기타자동차관련시설,144077,1,127.12539768200001,36.768679772199995
16999,기타자동차관련시설,144078,1,127.12556421549999,36.7685191362
16999,기타자동차관련시설,69712,1,127.1626019911,36.8198149648
16999,기타자동차관련시설,69711,1,127.16252644120001,36.8199057641
16999,기타자동차관련시설,51838,1,127.2723563907,36.739616806
16999,기타자동차관련시설,41650,1,127.1159338276,36.686513816
16999,기타자동차관련시설,10222,1,127.13396520559999,36.8099045698
16999,기타자동차관련시설,151731,1,127.1464797118,36.7944212395
16999,기타자동차관련시설,152234,1,127.1450273535,36.7881353128
16999,기타자동차관련시설,62878,1,127.1393737583,36.782743779200004
16999,기타자동차관련시설,62874,1,127.137990878,36.7822792187
16999,기타자동차관련시설,52058,1,127.2144713174,36.7471328079
