건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
1001,단독주택,31121,0,127.3998920573,36.7624330852
1001,단독주택,3404,0,127.4063053553,36.7603525402
1001,단독주택,3407,0,127.40638330799999,36.7605215543
1001,단독주택,3406,0,127.4064419692,36.7606143745
1001,단독주택,135613,0,127.4061316719,36.7609422154
1001,단독주택,135612,0,127.4059890284,36.7609584435
1001,단독주택,135614,0,127.4061979084,36.7609259955
1001,단독주택,30964,0,127.40994300870001,36.7638124652
1001,단독주택,30965,0,127.4098078167,36.7637840578
1001,단독주택,30992,0,127.4152125472,36.7577980286
1001,단독주택,140111,0,127.41758926989999,36.7581388816
1001,단독주택,45789,0,127.1713373515,36.7489865148
1001,단독주택,31232,0,127.0403909925,36.6578993842
1001,단독주택,66796,0,127.04476543940001,36.6619893572
1001,단독주택,66798,0,127.0457144105,36.6622957313
1001,단독주택,66797,0,127.04582414389999,36.6622156428
1001,단독주택,66836,0,127.0457925252,36.6621044316
1001,단독주택,66834,0,127.04571614540001,36.662130610700004
1001,단독주택,139553,0,127.0459857727,36.6639207897
1001,단독주택,152232,0,127.0467448168,36.6705540409
1001,단독주택,136464,0,127.048223805,36.671234561700004
1001,단독주택,136465,0,127.04837899299999,36.6711599617
1001,단독주택,66811,0,127.0485694243,36.671175227199996
1001,단독주택,27638,0,127.0481583798,36.6714260587
1001,단독주택,27637,0,127.0482460264,36.6713948593
1001,단독주택,66809,0,127.0483144778,36.671497748
1001,단독주택,66815,0,127.0487725266,36.6706690856
1001,단독주택,151378,0,127.0500798717,36.67143852
1001,단독주택,66807,0,127.0494435815,36.6717171765
1001,단독주택,66806,0,127.04939249680001,36.6716733941
1001,단독주택,66817,0,127.05052343540001,36.671225653899995
1001,단독주택,66818,0,127.05033208729999,36.6716246061
1001,단독주택,66785,0,127.0514141825,36.6735186315
1001,단독주택,2805,0,127.0512160633,36.6736297377
1001,단독주택,2807,0,127.0511528227,36.673320469699995
1001,단독주택,2812,0,127.05075349190001,36.673146614699995
1001,단독주택,2816,0,127.05095853459999,36.6734973427
1001,단독주택,2820,0,127.050569813,36.6732965459
1001,단독주택,2819,0,127.05068193540001,36.6734716407
1001,단독주택,66828,0,127.0512141839,36.6738628155
1001,단독주택,66832,0,127.0511455835,36.673765745
1001,단독주택,66781,0,127.0516519241,36.673802149000004
1001,단독주택,141485,0,127.0527667119,36.6729889278
1001,단독주택,141484,0,127.0525616642,36.6728090922
1001,단독주택,141483,0,127.0529831463,36.672874128400004
1001,단독주택,151353,0,127.052427377,36.6747052622
1001,단독주택,59357,0,127.05210148719999,36.6748445362
1001,단독주택,59355,0,127.0522282641,36.6749422508
1001,단독주택,59353,0,127.0523441257,36.6750893531
1001,단독주택,59369,0,127.0528549951,36.6754315212
1001,단독주택,59370,0,127.0531028699,36.6756898242
1001,단독주택,66777,0,127.0537293191,36.6759231177
1001,단독주택,66773,0,127.0558845266,36.6767930435
1001,단독주택,136052,0,127.0561456273,36.6773438734
1001,단독주택,19511,0,127.05609722879998,36.6763207888
1001,단독주택,19510,0,127.05607745709999,36.6759621713
1001,단독주택,19513,0,127.0556179922,36.6749811126
1001,단독주택,19514,0,127.0554857838,36.6749418694
1001,단독주택,66772,0,127.0575207044,36.677748728800005
1001,단독주택,135204,0,127.0734239594,36.681443758600004
1001,단독주택,142710,0,127.0776480693,36.6835728749
1001,단독주택,136748,0,127.0781052728,36.6832889467
1001,단독주택,140997,0,127.0779045101,36.6826799074
1001,단독주택,137441,0,127.0782624781,36.6825355054
1001,단독주택,142102,0,127.0779858135,36.6823912971
1001,단독주택,75373,0,127.0784073471,36.6822605359
1001,단독주택,66839,0,127.0787001275,36.685410008299996
1001,단독주택,144270,0,127.0869583508,36.6892618457
1001,단독주택,152651,0,127.08895694659999,36.6912156459
1001,단독주택,143182,0,127.0906351391,36.6923486396
1001,단독주택,66842,0,127.09393438059999,36.6959351831
1001,단독주택,156108,0,127.0962814459,36.6983309324
1001,단독주택,152438,0,127.0954880342,36.698375037
1001,단독주택,66949,0,127.0982514463,36.698753868699995
1001,단독주택,66948,0,127.0983493307,36.698824698
1001,단독주택,66947,0,127.09858613620001,36.6988903145
1001,단독주택,66950,0,127.09872239719999,36.6989271982
1001,단독주택,66940,0,127.10288169549999,36.701403024499996
1001,단독주택,66941,0,127.10290978020001,36.7013488543
1001,단독주택,66942,0,127.10288027850001,36.701369999499995
1001,단독주택,66939,0,127.10280019790001,36.7013427926
1001,단독주택,51133,0,127.1044035287,36.7004742502
1001,단독주택,146033,0,127.1047963156,36.6996178231
1001,단독주택,51521,0,127.10543436020001,36.7024093534
1001,단독주택,51522,0,127.1050934657,36.7020558784
1001,단독주택,51528,0,127.104614429,36.7017461792
1001,단독주택,51523,0,127.10538943520001,36.7020740447
1001,단독주택,66930,0,127.1059219341,36.7027506718
1001,단독주택,66932,0,127.10587973540001,36.7027271963
1001,단독주택,66938,0,127.1060806136,36.7029174946
1001,단독주택,51531,0,127.10776328290001,36.7031160892
1001,단독주택,51532,0,127.10793336809999,36.703024495
1001,단독주택,51537,0,127.1076741924,36.7028344088
1001,단독주택,51542,0,127.1075905781,36.7021977411
1001,단독주택,51541,0,127.10774937389999,36.7023078728
1001,단독주택,8906,0,127.1068603176,36.7043455596
1001,단독주택,145601,0,127.1061399683,36.7044150236
1001,단독주택,8932,0,127.1063379173,36.7045820047
1001,단독주택,8909,0,127.1069659375,36.7046505813
1001,단독주택,8931,0,127.1065860342,36.7048104522
1001,단독주택,8929,0,127.1065388904,36.7047398638
1001,단독주택,8928,0,127.1066407874,36.7047505891
1001,단독주택,8923,0,127.106703684,36.7049173591
1001,단독주택,8925,0,127.10673142809999,36.7048001598
1001,단독주택,8920,0,127.1070210803,36.705093713400004
1001,단독주택,8917,0,127.1078419568,36.7054827897
1001,단독주택,140507,0,127.10642298120001,36.7064024509
1001,단독주택,59400,0,127.1062997445,36.7060524763
1001,단독주택,59397,0,127.1061875147,36.7061071997
1001,단독주택,59402,0,127.1060859093,36.7059029682
1001,단독주택,137891,0,127.1058784614,36.7059757093
1001,단독주택,59404,0,127.10555939139999,36.706170864099995
1001,단독주택,51546,0,127.1088173221,36.7047726186
1001,단독주택,51544,0,127.1105245344,36.703527894699995
1001,단독주택,51547,0,127.1105090516,36.7031101579
1001,단독주택,140377,0,127.1091117964,36.7055988564
1001,단독주택,66862,0,127.1094910253,36.7053533692
1001,단독주택,66856,0,127.10952929930001,36.7060011952
1001,단독주택,66873,0,127.1104940102,36.7065762087
1001,단독주택,66874,0,127.1104074184,36.7065641932
1001,단독주택,66876,0,127.1104845853,36.7065184179
1001,단독주택,66871,0,127.11057374559999,36.706622833400004
1001,단독주택,66868,0,127.11063347870001,36.7067231545
1001,단독주택,66880,0,127.1121070811,36.708063305399996
1001,단독주택,3479,0,127.1120909021,36.7085384084
1001,단독주택,3472,0,127.11205731209999,36.7084108955
1001,단독주택,3488,0,127.11250971950001,36.709322909499996
1001,단독주택,3494,0,127.11270710069999,36.7092625613
1001,단독주택,3492,0,127.1126323478,36.7091664274
1001,단독주택,66903,0,127.11374600110001,36.7099977497
1001,단독주택,66902,0,127.1136388767,36.709929123
1001,단독주택,24205,0,127.11345002790002,36.7101970741
1001,단독주택,66899,0,127.1140007849,36.710538636500004
1001,단독주택,8970,0,127.11381720680001,36.7106618773
1001,단독주택,8957,0,127.1138371955,36.7112523563
1001,단독주택,8954,0,127.1138636452,36.711284047199996
1001,단독주택,8958,0,127.113844175,36.7110852235
1001,단독주택,8959,0,127.1139631693,36.711080955
1001,단독주택,8962,0,127.1138518289,36.7109503508
1001,단독주택,8966,0,127.11321155280001,36.7111905975
1001,단독주택,66894,0,127.1142028879,36.7111036613
1001,단독주택,66889,0,127.1145458361,36.711223292199996
1001,단독주택,66884,0,127.11426587870001,36.7113576392
1001,단독주택,66886,0,127.1147346131,36.7113512486
1001,단독주택,66882,0,127.1146913889,36.7115947451
1001,단독주택,146854,0,127.1155404886,36.711542396700004
1001,단독주택,21054,0,127.114026396,36.7122672955
1001,단독주택,21050,0,127.11360960549999,36.7122319833
1001,단독주택,21051,0,127.1137269549,36.712385661599996
1001,단독주택,66920,0,127.11736865649999,36.714448185500004
1001,단독주택,138161,0,127.116464147,36.716165486
1001,단독주택,56934,0,127.11712832010001,36.7163645099
1001,단독주택,56935,0,127.11651210069999,36.7164158794
1001,단독주택,66913,0,127.1174785451,36.714722780100004
1001,단독주택,66911,0,127.11765007,36.7146547689
1001,단독주택,66759,0,127.120326454,36.7182363243
1001,단독주택,135371,0,127.1285018473,36.7246394667
1001,단독주택,66769,0,127.1373906966,36.7572164107
1001,단독주택,66770,0,127.13753386129999,36.7570389284
1001,단독주택,155802,0,127.1398295785,36.7513889721
1001,단독주택,142266,0,127.1370084351,36.758452419899996
1001,단독주택,66743,0,127.14016940639999,36.764080921
1001,단독주택,66729,0,127.14347363579999,36.7680168492
1001,단독주택,66728,0,127.1436105466,36.7682084919
1001,단독주택,66717,0,127.1430290597,36.7780573644
1001,단독주택,66716,0,127.1429157485,36.777971136
1001,단독주택,74122,0,127.14365787850001,36.7784128603
1001,단독주택,74119,0,127.14341704629999,36.7781186925
1001,단독주택,74121,0,127.1431809322,36.7781705158
1001,단독주택,74120,0,127.1432640532,36.778150241300004
1001,단독주택,74123,0,127.14300165799999,36.7782232454
1001,단독주택,66721,0,127.14521684489999,36.782469035300004
1001,단독주택,7105,0,127.1472439617,36.7819356894
1001,단독주택,7099,0,127.14930154940001,36.781334369899994
1001,단독주택,74112,0,127.14380075,36.7806890281
1001,단독주택,74113,0,127.14374019,36.7806690734
1001,단독주택,74116,0,127.14382582309999,36.7805918157
1001,단독주택,74114,0,127.14357325790002,36.7805923479
1001,단독주택,74115,0,127.1436141553,36.7807307033
1001,단독주택,74117,0,127.1438557995,36.7806519728
1001,단독주택,74111,0,127.1437093558,36.7807640183
1001,단독주택,74118,0,127.1438175576,36.780533505
1001,단독주택,74109,0,127.14399294520001,36.779079403800004
1001,단독주택,74108,0,127.14412817780001,36.7790747947
1001,단독주택,74110,0,127.14409273620001,36.7789782946
1001,단독주택,143770,0,127.0740037492,36.6964780299
1001,단독주택,25481,0,127.0719908342,36.7058231306
1001,단독주택,25478,0,127.0720098456,36.7057456518
1001,단독주택,60700,0,127.11469552690001,36.751642353
1001,단독주택,60701,0,127.1142143329,36.7514175062
1001,단독주택,60708,0,127.11500601350001,36.7511126546
